TERM_OF_LOAN,Profitability,Origination_year,YEAR,Months_elapsed,CREDIT_SCORE_BUCKET,OPB,PAYMENT_AMOUNT,AUTO_PTI_TOTAL,Actual_profitability,Error (%)
48.0,1639.5136514771489,2024.0,2026.0,24.0,<600,7807.207864176899,293.65145159830206,10.285007826066241,,
48.0,942.3458978994004,2024.0,2027.0,36.0,<600,4283.390444997274,293.65145159830206,10.285007826066241,,
48.0,0.0,2024.0,2028.0,48.0,<600,0.0,293.65145159830206,10.285007826066241,,
48.0,0.0,2024.0,2029.0,60.0,<600,0.0,293.65145159830206,10.285007826066241,,
48.0,0.0,2024.0,2030.0,72.0,<600,0.0,293.65145159830206,10.285007826066241,,
48.0,0.0,2024.0,2031.0,84.0,<600,0.0,293.65145159830206,10.285007826066241,,
72.0,0.0666020872143174,2024.0,2024.0,0.0,601-660,21232.384748399105,404.2880823590052,12.14206858372896,0.069918240842531,4.74290197844393
72.0,3276.185552018209,2024.0,2025.0,12.0,601-660,16380.927760091043,404.2880823590052,12.14206858372896,,
72.0,2421.1888620744257,2024.0,2026.0,24.0,601-660,11529.47077178298,404.2880823590052,12.14206858372896,,
72.0,1469.1630323644818,2024.0,2027.0,36.0,601-660,6678.013783474917,404.2880823590052,12.14206858372896,,
72.0,420.108062888377,2024.0,2028.0,48.0,601-660,1826.5567951668563,404.2880823590052,12.14206858372896,,
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,404.2880823590052,12.14206858372896,,
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,404.2880823590052,12.14206858372896,,
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,404.2880823590052,12.14206858372896,,
72.0,0.019903102231603,2024.0,2024.0,0.0,601-660,30861.81581071864,444.141558605296,15.64252494221263,0.02089408836189725,4.7429019784439435
72.0,5106.4234214910175,2024.0,2025.0,12.0,601-660,25532.117107455088,444.141558605296,15.64252494221263,,
72.0,4242.507864880223,2024.0,2026.0,24.0,601-660,20202.418404191536,444.141558605296,15.64252494221263,,
72.0,3271.9983342041564,2024.0,2027.0,36.0,601-660,14872.719700927984,444.141558605296,15.64252494221263,,
72.0,2194.8948294628194,2024.0,2028.0,48.0,601-660,9543.020997664433,444.141558605296,15.64252494221263,,
72.0,1011.1973506562115,2024.0,2029.0,60.0,601-660,4213.322294400881,444.141558605296,15.64252494221263,,
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,444.141558605296,15.64252494221263,,
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,444.141558605296,15.64252494221263,,
72.0,0.06361611179130809,2024.0,2024.0,0.0,660+,20225.185285677293,372.40633483353054,12.95895243517845,0.06678359210240918,4.742901978443931
72.0,3151.261853534985,2024.0,2025.0,12.0,660+,15756.309267674926,372.40633483353054,12.95895243517845,,
72.0,2370.3609824312375,2024.0,2026.0,24.0,660+,11287.43324967256,372.40633483353054,12.95895243517845,,
72.0,1500.082590967443,2024.0,2027.0,36.0,660+,6818.557231670195,372.40633483353054,12.95895243517845,,
72.0,540.4266791436003,2024.0,2028.0,48.0,660+,2349.6812136678273,372.40633483353054,12.95895243517845,,
72.0,0.0,2024.0,2029.0,60.0,660+,0.0,372.40633483353054,12.95895243517845,,
72.0,0.0,2024.0,2030.0,72.0,660+,0.0,372.40633483353054,12.95895243517845,,
72.0,0.0,2024.0,2031.0,84.0,660+,0.0,372.40633483353054,12.95895243517845,,
75.0,0.002513274681777955,2024.0,2024.0,0.0,601-660,21831.544213767746,419.8011692234345,15.72934138232928,0.0024093431980808486,4.31368531390184
75.0,3358.7860366173063,2024.0,2025.0,12.0,601-660,16793.93018308653,419.8011692234345,15.72934138232928,,
75.0,2468.8263920051168,2024.0,2026.0,24.0,601-660,11756.316152405318,419.8011692234345,15.72934138232928,,
75.0,1478.1144667793028,2024.0,2027.0,36.0,601-660,6718.702121724104,419.8011692234345,15.72934138232928,,
75.0,386.6502609398646,2024.0,2028.0,48.0,601-660,1681.0880910428896,419.8011692234345,15.72934138232928,,
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,419.8011692234345,15.72934138232928,,
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,419.8011692234345,15.72934138232928,,
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,419.8011692234345,15.72934138232928,,
63.0,0.046642972048447966,2024.0,2024.0,0.0,660+,21691.10166308462,411.2541236063463,12.38137556803969,0.04718858819106148,1.1562459559170881
63.0,3351.2104359616933,2024.0,2025.0,12.0,660+,16756.052179808466,411.2541236063463,12.38137556803969,,
63.0,2482.410566271785,2024.0,2026.0,24.0,660+,11821.002696532309,411.2541236063463,12.38137556803969,,
63.0,1514.909706916354,2024.0,2027.0,36.0,660+,6885.953213256154,411.2541236063463,12.38137556803969,,
63.0,448.70785789539923,2024.0,2028.0,48.0,660+,1950.9037299799966,411.2541236063463,12.38137556803969,,
63.0,0.0,2024.0,2029.0,60.0,660+,0.0,411.2541236063463,12.38137556803969,,
63.0,0.0,2024.0,2030.0,72.0,660+,0.0,411.2541236063463,12.38137556803969,,
63.0,0.0,2024.0,2031.0,84.0,660+,0.0,411.2541236063463,12.38137556803969,,
75.0,0.08909200887752536,2024.0,2024.0,0.0,601-660,15489.858440089232,285.8344155362661,10.98808555293885,0.08540778576600831,4.313685313901839
75.0,2411.969090730808,2024.0,2025.0,12.0,601-660,12059.84545365404,285.8344155362661,10.98808555293885,,
75.0,1812.2648181159577,2024.0,2026.0,24.0,601-660,8629.832467218846,285.8344155362661,10.98808555293885,,
75.0,1143.9602857724037,2024.0,2027.0,36.0,601-660,5199.8194807836535,285.8344155362661,10.98808555293885,,
75.0,407.0554937001459,2024.0,2028.0,48.0,601-660,1769.8064943484605,285.8344155362661,10.98808555293885,,
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,285.8344155362661,10.98808555293885,,
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,285.8344155362661,10.98808555293885,,
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,285.8344155362661,10.98808555293885,,
75.0,0.01513078174809922,2024.0,2024.0,0.0,601-660,45323.526569532434,818.5408148472729,18.2394747080485,0.014505078315052827,4.313685313901837
75.0,7100.207358273032,2024.0,2025.0,12.0,601-660,35501.03679136516,818.5408148472729,18.2394747080485,,
75.0,5392.4948727715555,2024.0,2026.0,24.0,601-660,25678.547013197884,818.5408148472729,18.2394747080485,,
75.0,3488.332591706734,2024.0,2027.0,36.0,601-660,15856.05723503061,818.5408148472729,18.2394747080485,,
75.0,1387.7205150785667,2024.0,2028.0,48.0,601-660,6033.567456863333,818.5408148472729,18.2394747080485,,
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,818.5408148472729,18.2394747080485,,
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,818.5408148472729,18.2394747080485,,
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,818.5408148472729,18.2394747080485,,
75.0,0.033830385863340216,2024.0,2024.0,0.0,601-660,31311.493618808297,568.1484302905535,19.61113266805518,0.03243139743508962,4.313685313901839
75.0,4898.742491064331,2024.0,2025.0,12.0,601-660,24493.712455321656,568.1484302905535,19.61113266805518,,
75.0,3711.9455712853523,2024.0,2026.0,24.0,601-660,17675.93129183501,568.1484302905535,19.61113266805518,,
75.0,2388.7930282366415,2024.0,2027.0,36.0,601-660,10858.15012834837,568.1484302905535,19.61113266805518,,
75.0,929.2848619181977,2024.0,2028.0,48.0,601-660,4040.368964861729,568.1484302905535,19.61113266805518,,
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,568.1484302905535,19.61113266805518,,
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,568.1484302905535,19.61113266805518,,
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,568.1484302905535,19.61113266805518,,
72.0,0.07272096533173271,2024.0,2024.0,0.0,601-660,44520.44379241424,814.0284840982308,10.3676894561664,0.07634178118178282,4.742901978443929
72.0,6950.420396647095,2024.0,2025.0,12.0,601-660,34752.10198323547,814.0284840982308,10.3676894561664,,
72.0,5246.589636551907,2024.0,2026.0,24.0,601-660,24983.7601740567,814.0284840982308,10.3676894561664,,
72.0,3347.392040273144,2024.0,2027.0,36.0,601-660,15215.418364877929,814.0284840982308,10.3676894561664,,
72.0,1252.827607810807,2024.0,2028.0,48.0,601-660,5447.076555699161,814.0284840982308,10.3676894561664,,
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,814.0284840982308,10.3676894561664,,
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,814.0284840982308,10.3676894561664,,
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,814.0284840982308,10.3676894561664,,
44.0,0.02107792866211189,2024.0,2024.0,0.0,660+,22528.51225015996,427.0659264932979,11.68110395717394,0.02193115832700866,3.8904906534097687
44.0,3480.7442264480774,2024.0,2025.0,12.0,660+,17403.721132240385,427.0659264932979,11.68110395717394,,
44.0,2578.57530300737,2024.0,2026.0,24.0,660+,12278.930014320811,427.0659264932979,11.68110395717394,,
44.0,1573.9105572082722,2024.0,2027.0,36.0,660+,7154.138896401237,427.0659264932979,11.68110395717394,,
44.0,0.0,2024.0,2028.0,48.0,660+,0.0,427.0659264932979,11.68110395717394,,
44.0,0.0,2024.0,2029.0,60.0,660+,0.0,427.0659264932979,11.68110395717394,,
44.0,0.0,2024.0,2030.0,72.0,660+,0.0,427.0659264932979,11.68110395717394,,
44.0,0.0,2024.0,2031.0,84.0,660+,0.0,427.0659264932979,11.68110395717394,,
48.0,0.03215298336581157,2024.0,2024.0,0.0,660+,22832.611670877737,425.9037260253333,10.3303785304604,0.030328491917184862,6.015767132796037
48.0,3544.353391714748,2024.0,2025.0,12.0,660+,17721.76695857374,425.9037260253333,10.3303785304604,,
48.0,2648.293671716645,2024.0,2026.0,24.0,660+,12610.922246269738,425.9037260253333,10.3303785304604,,
48.0,1650.0170574724623,2024.0,2027.0,36.0,660+,7500.0775339657375,425.9037260253333,10.3303785304604,,
48.0,0.0,2024.0,2028.0,48.0,660+,0.0,425.9037260253333,10.3303785304604,,
48.0,0.0,2024.0,2029.0,60.0,660+,0.0,425.9037260253333,10.3303785304604,,
48.0,0.0,2024.0,2030.0,72.0,660+,0.0,425.9037260253333,10.3303785304604,,
48.0,0.0,2024.0,2031.0,84.0,660+,0.0,425.9037260253333,10.3303785304604,,
75.0,0.03136041703772924,2024.0,2024.0,0.0,601-660,21733.454400869705,388.9275141464242,19.837667988158163,0.030063569265489126,4.313685313901843
75.0,3413.2648462225234,2024.0,2025.0,12.0,601-660,17066.324231112616,388.9275141464242,19.837667988158163,,
75.0,2603.83075288466,2024.0,2026.0,24.0,601-660,12399.194061355523,388.9275141464242,19.837667988158163,,
75.0,1701.0540561516557,2024.0,2027.0,36.0,601-660,7732.063891598435,388.9275141464242,19.837667988158163,,
75.0,704.9347560235087,2024.0,2028.0,48.0,601-660,3064.933721841342,388.9275141464242,19.837667988158163,,
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,388.9275141464242,19.837667988158163,,
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,388.9275141464242,19.837667988158163,,
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,388.9275141464242,19.837667988158163,,
72.0,0.046845790871463455,2024.0,2024.0,0.0,601-660,41408.03096712098,759.4448851274021,17.46780960515541,0.049178267913287214,4.742901978443937
72.0,6458.938469118431,2024.0,2025.0,12.0,601-660,32294.692345592157,759.4448851274021,17.46780960515541,,
72.0,4868.084282053299,2024.0,2026.0,24.0,601-660,23181.35372406333,759.4448851274021,17.46780960515541,,
72.0,3094.9633225575917,2024.0,2027.0,36.0,601-660,14068.015102534508,759.4448851274021,17.46780960515541,,
72.0,1139.5755906313059,2024.0,2028.0,48.0,601-660,4954.6764810056775,759.4448851274021,17.46780960515541,,
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,759.4448851274021,17.46780960515541,,
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,759.4448851274021,17.46780960515541,,
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,759.4448851274021,17.46780960515541,,
72.0,0.016128663097295447,2024.0,2024.0,0.0,601-660,17000.919835650177,333.1264312272827,7.646996971925329,0.01693171787959112,4.742901978443941
72.0,2600.680532184557,2024.0,2025.0,12.0,601-660,13003.402660922784,333.1264312272827,7.646996971925329,,
72.0,1891.2359521010321,2024.0,2026.0,24.0,601-660,9005.885486195391,333.1264312272827,7.646996971925329,,
72.0,1101.8410285229597,2024.0,2027.0,36.0,601-660,5008.368311467999,333.1264312272827,7.646996971925329,,
72.0,232.49576145033947,2024.0,2028.0,48.0,601-660,1010.8511367406063,333.1264312272827,7.646996971925329,,
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,333.1264312272827,7.646996971925329,,
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,333.1264312272827,7.646996971925329,,
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,333.1264312272827,7.646996971925329,,
75.0,0.08073922724682486,2024.0,2024.0,0.0,660+,22910.398019554443,429.8113964353686,19.27545710410735,0.07740041683300089,4.313685313901847
75.0,3550.532252466004,2024.0,2025.0,12.0,660+,17752.66126233002,429.8113964353686,19.27545710410735,,
75.0,2644.9341460721753,2024.0,2026.0,24.0,660+,12594.924505105597,429.8113964353686,19.27545710410735,,
75.0,1636.181304533858,2024.0,2027.0,36.0,660+,7437.187747881173,429.8113964353686,19.27545710410735,,
75.0,524.2737278510527,2024.0,2028.0,48.0,660+,2279.450990656751,429.8113964353686,19.27545710410735,,
75.0,0.0,2024.0,2029.0,60.0,660+,0.0,429.8113964353686,19.27545710410735,,
75.0,0.0,2024.0,2030.0,72.0,660+,0.0,429.8113964353686,19.27545710410735,,
75.0,0.0,2024.0,2031.0,84.0,660+,0.0,429.8113964353686,19.27545710410735,,
72.0,0.02430187013283245,2024.0,2024.0,0.0,601-660,21230.78354998861,391.2587264518295,8.0323602534694,0.025511873275137036,4.742901978443943
72.0,3307.1357665133314,2024.0,2025.0,12.0,601-660,16535.678832566657,391.2587264518295,8.0323602534694,,
72.0,2486.5205641803873,2024.0,2026.0,24.0,601-660,11840.574115144702,391.2587264518295,8.0323602534694,,
72.0,1572.0032674990043,2024.0,2027.0,36.0,601-660,7145.469397722747,391.2587264518295,8.0323602534694,,
72.0,563.5838764691827,2024.0,2028.0,48.0,601-660,2450.364680300794,391.2587264518295,8.0323602534694,,
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,391.2587264518295,8.0323602534694,,
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,391.2587264518295,8.0323602534694,,
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,391.2587264518295,8.0323602534694,,
75.0,0.09015414005508754,2024.0,2024.0,0.0,601-660,42216.33804834781,742.8953089051133,20.58624923993612,0.08642599461786318,4.3136853139018365
75.0,6660.3188682972905,2024.0,2025.0,12.0,601-660,33301.59434148645,742.8953089051133,20.58624923993612,,
75.0,5121.238633271269,2024.0,2026.0,24.0,601-660,24386.85063462509,742.8953089051133,20.58624923993612,,
75.0,3403.8635241080206,2024.0,2027.0,36.0,601-660,15472.106927763729,742.8953089051133,20.58624923993612,,
75.0,1508.1935408075453,2024.0,2028.0,48.0,601-660,6557.363220902371,742.8953089051133,20.58624923993612,,
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,742.8953089051133,20.58624923993612,,
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,742.8953089051133,20.58624923993612,,
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,742.8953089051133,20.58624923993612,,
75.0,0.07464145823463349,2024.0,2024.0,0.0,601-660,41368.317258164345,770.2305759403164,12.06903445554755,0.07155480894958473,4.3136853139018445
75.0,6425.11006937611,2024.0,2025.0,12.0,601-660,32125.550346880547,770.2305759403164,12.06903445554755,,
75.0,4805.384521475317,2024.0,2026.0,24.0,601-660,22882.78343559675,770.2305759403164,12.06903445554755,,
75.0,3000.80363534885,2024.0,2027.0,36.0,601-660,13640.016524312956,770.2305759403164,12.06903445554755,,
75.0,1011.3674109967056,2024.0,2028.0,48.0,601-660,4397.249613029155,770.2305759403164,12.06903445554755,,
75.0,0.0,2024.0,2029.0,60.0,601-660,0.0,770.2305759403164,12.06903445554755,,
75.0,0.0,2024.0,2030.0,72.0,601-660,0.0,770.2305759403164,12.06903445554755,,
75.0,0.0,2024.0,2031.0,84.0,601-660,0.0,770.2305759403164,12.06903445554755,,
72.0,0.03909261423267577,2024.0,2024.0,0.0,601-660,44763.03937249415,798.9100099674577,20.740088022214227,0.0410390564531258,4.742901978443933
72.0,7035.223850576932,2024.0,2025.0,12.0,601-660,35176.11925288466,798.9100099674577,20.740088022214227,,
72.0,5373.731817987786,2024.0,2026.0,24.0,601-660,25589.19913327517,798.9100099674577,20.740088022214227,,
72.0,3520.501383006449,2024.0,2027.0,36.0,601-660,16002.279013665677,798.9100099674577,20.740088022214227,,
72.0,1475.5325456329235,2024.0,2028.0,48.0,601-660,6415.3588940561895,798.9100099674577,20.740088022214227,,
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,798.9100099674577,20.740088022214227,,
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,798.9100099674577,20.740088022214227,,
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,798.9100099674577,20.740088022214227,,
72.0,0.026179690819119774,2024.0,2024.0,0.0,601-660,21362.436048871303,411.5230517992162,12.85610848812875,0.027483191660106505,4.742901978443938
72.0,3284.831885456142,2024.0,2025.0,12.0,601-660,16424.15942728071,411.5230517992162,12.85610848812875,,
72.0,2412.035389194924,2024.0,2026.0,24.0,601-660,11485.882805690115,411.5230517992162,12.85610848812875,,
72.0,1440.4733605018941,2024.0,2027.0,36.0,601-660,6547.606184099519,411.5230517992162,12.85610848812875,,
72.0,370.14579937705315,2024.0,2028.0,48.0,601-660,1609.3295625089268,411.5230517992162,12.85610848812875,,
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,411.5230517992162,12.85610848812875,,
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,411.5230517992162,12.85610848812875,,
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,411.5230517992162,12.85610848812875,,
75.0,0.02319229409989847,2024.0,2024.0,0.0,660+,43808.91691531963,765.066454982189,7.523985020082489,0.022233222831796205,4.313685313901845
75.0,6925.623891106672,2024.0,2025.0,12.0,660+,34628.11945553336,765.066454982189,7.523985020082489,,
75.0,5343.937619106889,2024.0,2026.0,24.0,660+,25447.32199574709,765.066454982189,7.523985020082489,,
75.0,3578.635397911381,2024.0,2027.0,36.0,660+,16266.524535960823,765.066454982189,7.523985020082489,,
75.0,1629.7172275201474,2024.0,2028.0,48.0,660+,7085.727076174553,765.066454982189,7.523985020082489,,
75.0,0.0,2024.0,2029.0,60.0,660+,0.0,765.066454982189,7.523985020082489,,
75.0,0.0,2024.0,2030.0,72.0,660+,0.0,765.066454982189,7.523985020082489,,
75.0,0.0,2024.0,2031.0,84.0,660+,0.0,765.066454982189,7.523985020082489,,
72.0,0.07487416265312237,2024.0,2024.0,0.0,601-660,38773.73734247032,604.0379686648606,23.38314859070416,0.07860218735214759,4.7429019784439435
72.0,6305.056343698398,2024.0,2025.0,12.0,601-660,31525.28171849199,604.0379686648606,23.38314859070416,,
72.0,5098.133479847869,2024.0,2026.0,24.0,601-660,24276.826094513664,604.0379686648606,23.38314859070416,,
72.0,3746.241503517774,2024.0,2027.0,36.0,601-660,17028.370470535338,604.0379686648606,23.38314859070416,,
72.0,2249.3804147081123,2024.0,2028.0,48.0,601-660,9779.91484655701,604.0379686648606,23.38314859070416,,
72.0,607.550213418884,2024.0,2029.0,60.0,601-660,2531.4592225786837,604.0379686648606,23.38314859070416,,
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,604.0379686648606,23.38314859070416,,
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,604.0379686648606,23.38314859070416,,
39.0,0.04270450028160527,2024.0,2024.0,0.0,601-660,20074.21845457292,387.0228899202122,7.760979554533829,0.04510493287414242,5.321884857328445
39.0,3085.988755106075,2024.0,2025.0,12.0,601-660,15429.943775530375,387.0228899202122,7.760979554533829,,
39.0,2264.990510262444,2024.0,2026.0,24.0,601-660,10785.669096487829,387.0228899202122,7.760979554533829,,
39.0,1351.1067718379622,2024.0,2027.0,36.0,601-660,6141.394417445283,387.0228899202122,7.760979554533829,,
39.0,0.0,2024.0,2028.0,48.0,601-660,0.0,387.0228899202122,7.760979554533829,,
39.0,0.0,2024.0,2029.0,60.0,601-660,0.0,387.0228899202122,7.760979554533829,,
39.0,0.0,2024.0,2030.0,72.0,601-660,0.0,387.0228899202122,7.760979554533829,,
39.0,0.0,2024.0,2031.0,84.0,601-660,0.0,387.0228899202122,7.760979554533829,,
75.0,0.002747259463651697,2024.0,2024.0,0.0,<600,25056.225462741066,523.1256751314158,23.39061891506121,0.00263365200393852,4.31368531390183
75.0,3755.7434722328153,2024.0,2025.0,12.0,<600,18778.717361164076,523.1256751314158,23.39061891506121,,
75.0,2625.253944513288,2024.0,2026.0,24.0,<600,12501.209259587085,523.1256751314158,23.39061891506121,,
75.0,1369.214254762221,2024.0,2027.0,36.0,<600,6223.701158010095,523.1256751314158,23.39061891506121,,
75.0,0.0,2024.0,2028.0,48.0,<600,0.0,523.1256751314158,23.39061891506121,,
75.0,0.0,2024.0,2029.0,60.0,<600,0.0,523.1256751314158,23.39061891506121,,
75.0,0.0,2024.0,2030.0,72.0,<600,0.0,523.1256751314158,23.39061891506121,,
75.0,0.0,2024.0,2031.0,84.0,<600,0.0,523.1256751314158,23.39061891506121,,
75.0,0.09412572057899361,2024.0,2024.0,0.0,660+,25041.153586058794,595.6450973712795,10.2429071210086,0.0902333383158207,4.313685313901834
75.0,3578.682483520688,2024.0,2025.0,12.0,660+,17893.41241760344,595.6450973712795,10.2429071210086,,
75.0,2256.5909623210982,2024.0,2026.0,24.0,660+,10745.671249148087,595.6450973712795,10.2429071210086,,
75.0,791.5446177524009,2024.0,2027.0,36.0,660+,3597.9300806927313,595.6450973712795,10.2429071210086,,
75.0,0.0,2024.0,2028.0,48.0,660+,0.0,595.6450973712795,10.2429071210086,,
75.0,0.0,2024.0,2029.0,60.0,660+,0.0,595.6450973712795,10.2429071210086,,
75.0,0.0,2024.0,2030.0,72.0,660+,0.0,595.6450973712795,10.2429071210086,,
75.0,0.0,2024.0,2031.0,84.0,660+,0.0,595.6450973712795,10.2429071210086,,
72.0,0.08715633803155545,2024.0,2024.0,0.0,601-660,37025.008383938184,735.5064181741986,11.468504142951929,0.09149589882722707,4.74290197844394
72.0,5639.78627316956,2024.0,2025.0,12.0,601-660,28198.9313658478,735.5064181741986,11.468504142951929,,
72.0,4068.299413029057,2024.0,2026.0,24.0,601-660,19372.854347757417,735.5064181741986,11.468504142951929,,
72.0,2320.2910125267476,2024.0,2027.0,36.0,601-660,10546.777329667035,735.5064181741986,11.468504142951929,,
72.0,395.7610716626293,2024.0,2028.0,48.0,601-660,1720.7003115766493,735.5064181741986,11.468504142951929,,
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,735.5064181741986,11.468504142951929,,
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,735.5064181741986,11.468504142951929,,
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,735.5064181741986,11.468504142951929,,
72.0,0.06479732678222043,2024.0,2024.0,0.0,<600,20525.80189731494,395.2367870883774,11.657399556482769,0.0680236204209761,4.74290197844393
72.0,3156.5920904508826,2024.0,2025.0,12.0,<600,15782.960452254412,395.2367870883774,11.657399556482769,,
72.0,2318.4249915107152,2024.0,2026.0,24.0,<600,11040.119007193884,395.2367870883774,11.657399556482769,,
72.0,1385.401063669338,2024.0,2027.0,36.0,<600,6297.277562133355,395.2367870883774,11.657399556482769,,
72.0,357.52030692675004,2024.0,2028.0,48.0,<600,1554.4361170728262,395.2367870883774,11.657399556482769,,
72.0,0.0,2024.0,2029.0,60.0,<600,0.0,395.2367870883774,11.657399556482769,,
72.0,0.0,2024.0,2030.0,72.0,<600,0.0,395.2367870883774,11.657399556482769,,
72.0,0.0,2024.0,2031.0,84.0,<600,0.0,395.2367870883774,11.657399556482769,,
72.0,0.07111304054937594,2024.0,2024.0,0.0,601-660,18256.178349109952,304.48035054628906,8.31531185571677,0.07465379696249357,4.742901978443941
72.0,2920.482828510897,2024.0,2025.0,12.0,601-660,14602.414142554484,304.48035054628906,8.31531185571677,,
72.0,2299.2164865597933,2024.0,2026.0,24.0,601-660,10948.649935999016,304.48035054628906,8.31531185571677,,
72.0,1604.8748604775801,2024.0,2027.0,36.0,601-660,7294.885729443546,304.48035054628906,8.31531185571677,,
72.0,837.4579502642579,2024.0,2028.0,48.0,601-660,3641.1215228880774,304.48035054628906,8.31531185571677,,
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,304.48035054628906,8.31531185571677,,
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,304.48035054628906,8.31531185571677,,
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,304.48035054628906,8.31531185571677,,
75.0,0.05564893235406078,2024.0,2024.0,0.0,660+,20106.683873145314,364.8884399530063,7.18899150029459,0.053347681262148325,4.3136853139018365
75.0,3145.6045187418476,2024.0,2025.0,12.0,660+,15728.022593709238,364.8884399530063,7.18899150029459,,
75.0,2383.365875997364,2024.0,2026.0,24.0,660+,11349.361314273163,364.8884399530063,7.18899150029459,,
75.0,1533.5540076641594,2024.0,2027.0,36.0,660+,6970.7000348370875,364.8884399530063,7.18899150029459,,
75.0,596.1689137422328,2024.0,2028.0,48.0,660+,2592.038755401012,364.8884399530063,7.18899150029459,,
75.0,0.0,2024.0,2029.0,60.0,660+,0.0,364.8884399530063,7.18899150029459,,
75.0,0.0,2024.0,2030.0,72.0,660+,0.0,364.8884399530063,7.18899150029459,,
75.0,0.0,2024.0,2031.0,84.0,660+,0.0,364.8884399530063,7.18899150029459,,
72.0,0.03635493427721701,2024.0,2024.0,0.0,601-660,20524.043756682942,376.7718120218333,7.3329208261787695,0.03816506594499669,4.742901978443929
72.0,3200.5564024841888,2024.0,2025.0,12.0,601-660,16002.782012420943,376.7718120218333,7.3329208261787695,,
72.0,2411.119256313378,2024.0,2026.0,24.0,601-660,11481.520268158944,376.7718120218333,7.3329208261787695,,
72.0,1531.2568752573277,2024.0,2027.0,36.0,601-660,6960.258523896944,376.7718120218333,7.3329208261787695,,
72.0,560.9692593160373,2024.0,2028.0,48.0,601-660,2438.9967796349447,376.7718120218333,7.3329208261787695,,
72.0,0.0,2024.0,2029.0,60.0,601-660,0.0,376.7718120218333,7.3329208261787695,,
72.0,0.0,2024.0,2030.0,72.0,601-660,0.0,376.7718120218333,7.3329208261787695,,
72.0,0.0,2024.0,2031.0,84.0,601-660,0.0,376.7718120218333,7.3329208261787695,,
72.0,0.027643572398740948,2024.0,2024.0,0.0,660+,37991.80071028066,659.6905594020207,7.385981364429781,0.029019960688373467,4.742901978443939
72.0,6015.102799491283,2024.0,2025.0,12.0,660+,30075.51399745641,659.6905594020207,7.385981364429781,,
72.0,4653.437729772754,2024.0,2026.0,24.0,660+,22159.227284632165,659.6905594020207,7.385981364429781,,
72.0,3133.446925797741,2024.0,2027.0,36.0,660+,14242.940571807914,659.6905594020207,7.385981364429781,,
72.0,1455.1303875662436,2024.0,2028.0,48.0,660+,6326.653858983667,659.6905594020207,7.385981364429781,,
72.0,0.0,2024.0,2029.0,60.0,660+,0.0,659.6905594020207,7.385981364429781,,
72.0,0.0,2024.0,2030.0,72.0,660+,0.0,659.6905594020207,7.385981364429781,,
72.0,0.0,2024.0,2031.0,84.0,660+,0.0,659.6905594020207,7.385981364429781,,
